month,day,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
9,21,71.83,72.5,72.5,56.22,75.58,72.99,1,0.1,0,1,-0.04,0,0.16,0,0
9,21,71.84,72.5,72.5,56.24,75.58,72.98,1,0.1,0,1,-0.04,0,0.16,0,0
9,21,71.83,72.5,72.5,56.24,75.57,72.97,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.84,72.5,72.5,56.24,75.54,72.96,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.83,72.5,72.5,56.24,75.55,72.95,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.84,72.5,72.5,56.25,75.55,72.94,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.84,72.5,72.5,56.25,75.53,72.93,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.84,72.5,72.5,56.26,75.53,72.92,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.82,72.5,72.5,56.26,75.51,72.91,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.83,72.5,72.5,56.28,75.51,72.9,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.83,72.5,72.5,56.3,75.51,72.89,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.83,72.5,72.5,56.3,75.49,72.89,1,0.1,0,1,-0.04,0,0.17,0,0
9,21,71.83,72.5,72.5,56.31,75.5,72.88,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.84,72.5,72.5,56.32,75.51,72.87,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.83,72.5,72.5,56.34,75.48,72.86,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.83,72.5,72.5,56.35,75.5,72.85,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.82,72.5,72.5,56.36,75.47,72.84,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.82,72.5,72.5,56.38,75.47,72.83,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.84,72.5,72.5,56.39,75.45,72.83,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.83,72.5,72.5,56.4,75.44,72.82,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.82,72.5,72.5,56.4,75.43,72.81,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.84,72.5,72.5,56.4,75.44,72.81,1,0.1,0,1,-0.04,0,0.18,0,0
9,21,71.82,72.5,72.5,56.41,75.43,72.8,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.42,75.42,72.79,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.82,72.5,72.5,56.43,75.41,72.79,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.44,75.41,72.78,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.44,75.41,72.77,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.44,75.39,72.76,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.44,75.38,72.74,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.44,75.38,72.74,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.44,75.37,72.73,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.8,72.5,72.5,56.44,75.37,72.72,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.42,75.35,72.71,1,0.1,0,1,-0.04,0,0.19,0,0
9,21,71.81,72.5,72.5,56.42,75.34,72.7,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.81,72.5,72.5,56.42,75.34,72.68,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.8,72.5,72.5,56.41,75.32,72.67,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.79,72.5,72.5,56.42,75.32,72.67,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.79,72.5,72.5,56.41,75.31,72.66,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.79,72.5,72.5,56.41,75.31,72.65,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.79,72.5,72.5,56.4,75.31,72.65,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.78,72.5,72.5,56.4,75.31,72.63,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.78,72.5,72.5,56.39,75.3,72.63,1,0.1,0,1,-0.04,0,0.2,0,0
9,21,71.78,72.5,72.5,56.39,75.29,72.63,1,0.1,0,1,-0.04,0,0.21,0,0
9,21,71.78,72.5,72.5,56.39,75.28,72.62,1,0.1,0,1,-0.04,0,0.21,0,0
9,21,71.77,72.5,72.5,56.39,75.27,72.6,1,0.1,0,1,-0.04,0,0.21,0,0
9,21,71.78,72.5,72.5,56.38,75.27,72.58,1,0.1,0,1,-0.04,0,0.21,0,0
9,21,71.77,72.5,72.5,56.36,75.26,72.59,1,0.1,0,1,-0.04,0,0.21,0,0
9,21,71.76,72.5,72.5,56.34,75.25,72.57,1,0.1,0,1,-0.04,0,0.21,0,0
9,21,71.77,72.5,72.5,56.33,75.24,72.57,1,0.1,0,1,-0.04,0,0.21,0,0
9,21,71.76,72.5,72.5,56.32,75.23,72.56,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.76,72.5,72.5,56.3,75.23,72.56,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.76,72.5,72.5,56.28,75.23,72.54,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.75,72.5,72.5,56.27,75.23,72.53,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.75,72.5,72.5,56.25,75.23,72.52,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.74,72.5,72.5,56.25,75.2,72.53,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.73,72.5,72.5,56.23,75.2,72.52,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.74,72.5,72.5,56.22,75.19,72.51,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.73,72.5,72.5,56.2,75.18,72.52,1,0.1,0,1,-0.04,0,0.22,0,0
9,21,71.72,72.5,72.5,56.18,75.19,72.51,1,0.1,0,1,-0.04,0,0.23,0,0
9,21,71.72,72.5,72.5,56.17,75.18,72.49,1,0.1,0,1,-0.04,0,0.23,0,0
9,21,71.71,72.5,72.5,56.15,75.18,72.5,1,0.1,0,1,-0.04,0,0.23,0,0
9,21,71.7,72.5,72.5,56.13,75.19,72.49,1,0.1,0,1,-0.04,0,0.23,0,0
9,21,71.69,72.5,72.5,56.09,75.17,72.49,1,0.1,0,1,-0.04,0,0.23,0,0
9,21,71.7,72.5,72.5,56.08,75.17,72.47,1,0.1,0,1,-0.04,0,0.23,0,0
9,21,71.69,72.5,72.5,56.06,75.15,72.47,1,0.1,0,1,-0.04,0,0.23,0,0
9,21,71.68,72.5,72.5,56.03,75.14,72.45,1,0.1,0,1,-0.04,0,0.24,0,0
9,21,71.67,72.5,72.5,56,75.14,72.45,1,0.1,0,1,-0.04,0,0.24,0,0
9,21,71.67,72.5,72.5,55.99,75.15,72.45,1,0.1,0,1,-0.04,0,0.24,0,0
9,21,71.66,72.5,72.5,55.97,75.15,72.44,1,0.1,0,1,-0.04,0,0.24,0,0
9,21,71.66,72.5,72.5,55.96,75.14,72.44,1,0.1,0,1,-0.04,0,0.24,0,0
9,21,71.65,72.5,72.5,55.94,75.13,72.43,1,0.1,0,1,-0.04,0,0.24,0,0
9,21,71.63,72.5,72.5,55.94,75.12,72.42,1,0.1,0,1,-0.04,0,0.25,0,0
9,21,71.62,72.5,72.5,55.94,75.11,72.41,1,0.1,0,1,-0.04,0,0.25,0,0
9,21,71.62,72.5,72.5,55.92,75.11,72.41,1,0.1,0,1,-0.04,0,0.25,0,0
9,21,71.61,72.5,72.5,55.9,75.11,72.42,1,0.1,0,1,-0.04,0,0.25,0,0
9,21,71.6,72.5,72.5,55.89,75.1,72.4,1,0.1,0,1,-0.04,0,0.25,0,0
9,21,71.58,72.5,72.5,55.89,75.09,72.39,1,0.1,0,1,-0.04,0,0.26,0,0
9,21,71.57,72.5,72.5,55.89,75.09,72.39,1,0.1,0,1,-0.04,0,0.26,0,0
9,22,71.56,72.5,72.5,55.88,75.08,72.39,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,71.54,72.5,72.5,55.86,75.09,72.38,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,71.44,72.5,72.5,55.85,75.05,72.39,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,71.11,72.5,72.5,55.83,74.96,72.38,1,0.1,0,1,-0.04,0,0.28,0,1
9,22,70.52,72.5,72.5,55.81,74.85,72.38,1,0.1,0,1,-0.04,0,0.31,0,1
9,22,69.82,72.5,72.5,55.8,74.75,72.35,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,69.04,72.5,72.5,55.78,74.68,72.33,1,0.1,0,1,-0.04,0,0.4,0,1
9,22,68.33,72.5,72.5,55.77,74.58,72.32,1,0.1,0,1,-0.04,0,0.45,0,1
9,22,68.32,72.5,72.5,55.75,74.5,72.31,1,0.1,0,1,-0.04,0,0.47,0,1
9,22,69.69,72.5,72.5,55.73,74.44,72.3,1,0.1,0,1,-0.04,0,0.42,0,1
9,22,72.01,72.5,72.5,55.71,74.37,72.3,1,0.1,0,1,-0.04,0,0.31,0,1
9,22,74.04,72.5,72.5,55.7,74.34,72.3,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,75.02,72.5,72.5,55.68,74.31,72.31,1,0.1,0,1,-0.04,0,0.11,0,1
9,22,75.04,72.5,72.5,55.67,74.28,72.31,1,0.1,0,1,-0.04,0,0.09,0,1
9,22,74.44,72.5,72.5,55.65,74.27,72.31,1,0.1,0,1,-0.04,0,0.11,0,1
9,22,73.48,72.5,72.5,55.63,74.25,72.32,1,0.1,0,1,-0.04,0,0.15,0,1
9,22,72.34,72.5,72.5,55.61,74.24,72.32,1,0.1,0,1,-0.04,0,0.21,0,1
9,22,71.16,72.5,72.5,55.6,74.22,72.31,1,0.1,0,1,-0.04,0,0.28,0,1
9,22,70.21,72.5,72.5,55.59,74.2,72.31,1,0.1,0,1,-0.04,0,0.34,0,1
9,22,69.82,72.5,72.5,55.58,74.18,72.29,1,0.1,0,1,-0.04,0,0.38,0,1
9,22,70.29,72.5,72.5,55.56,74.14,72.28,1,0.1,0,1,-0.04,0,0.38,0,1
9,22,71.48,72.5,72.5,55.57,74.09,72.28,1,0.1,0,1,-0.04,0,0.32,0,1
9,22,72.76,72.5,72.5,55.56,74.08,72.26,1,0.1,0,1,-0.04,0,0.25,0,1
9,22,73.52,72.5,72.5,55.54,74.05,72.26,1,0.1,0,1,-0.04,0,0.2,0,1
9,22,73.57,72.5,72.5,55.51,74.04,72.25,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,73.12,72.5,72.5,55.51,74.01,72.24,1,0.1,0,1,-0.04,0,0.19,0,1
9,22,72.29,72.5,72.5,55.49,74,72.24,1,0.1,0,1,-0.04,0,0.23,0,1
9,22,71.26,72.5,72.5,55.47,73.99,72.23,1,0.1,0,1,-0.04,0,0.28,0,1
9,22,70.41,72.5,72.5,55.45,73.95,72.23,1,0.1,0,1,-0.04,0,0.34,0,1
9,22,70.08,72.5,72.5,55.42,73.95,72.22,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,70.62,72.5,72.5,55.43,73.92,72.2,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,71.94,72.5,72.5,55.43,73.92,72.21,1,0.1,0,1,-0.04,0,0.31,0,1
9,22,73.35,72.5,72.5,55.43,73.91,72.21,1,0.1,0,1,-0.04,0,0.23,0,1
9,22,74.24,72.5,72.5,55.43,73.93,72.19,1,0.1,0,1,-0.04,0,0.16,0,1
9,22,74.35,72.5,72.5,55.42,73.93,72.2,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,73.87,72.5,72.5,55.4,73.91,72.19,1,0.1,0,1,-0.04,0,0.15,0,1
9,22,73.03,72.5,72.5,55.4,73.9,72.21,1,0.1,0,1,-0.04,0,0.19,0,1
9,22,71.98,72.5,72.5,55.4,73.9,72.2,1,0.1,0,1,-0.04,0,0.24,0,1
9,22,70.95,72.5,72.5,55.39,73.89,72.19,1,0.1,0,1,-0.04,0,0.3,0,1
9,22,70.29,72.5,72.5,55.38,73.88,72.19,1,0.1,0,1,-0.04,0,0.36,0,1
9,22,70.4,72.5,72.5,55.36,73.86,72.17,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,71.39,72.5,72.5,55.35,73.86,72.17,1,0.1,0,1,-0.04,0,0.34,0,1
9,22,72.95,72.5,72.5,55.36,73.83,72.17,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,74.18,72.5,72.5,55.35,73.82,72.15,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,74.67,72.5,72.5,55.35,73.82,72.15,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,74.42,72.5,72.5,55.34,73.81,72.16,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,73.72,72.5,72.5,55.32,73.79,72.17,1,0.1,0,1,-0.04,0,0.16,0,1
9,22,72.68,72.5,72.5,55.32,73.75,72.17,1,0.1,0,1,-0.04,0,0.21,0,1
9,22,71.5,72.5,72.5,55.31,73.76,72.17,1,0.1,0,1,-0.04,0,0.27,0,1
9,22,70.52,72.5,72.5,55.3,73.78,72.17,1,0.1,0,1,-0.04,0,0.33,0,1
9,22,70.06,72.5,72.5,55.3,73.74,72.16,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,70.63,72.5,72.5,55.31,73.7,72.15,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,72.13,72.5,72.5,55.32,73.68,72.13,1,0.1,0,1,-0.04,0,0.3,0,1
9,22,73.81,72.5,72.5,55.3,73.64,72.12,1,0.1,0,1,-0.04,0,0.21,0,1
9,22,74.75,72.5,72.5,55.28,73.61,72.13,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,74.81,72.5,72.5,55.3,73.58,72.13,1,0.1,0,1,-0.04,0,0.11,0,1
9,22,74.28,72.5,72.5,55.31,73.6,72.14,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,73.36,72.5,72.5,55.31,73.6,72.15,1,0.1,0,1,-0.04,0,0.17,0,1
9,22,72.23,72.5,72.5,55.3,73.6,72.15,1,0.1,0,1,-0.04,0,0.23,0,1
9,22,71.04,72.5,72.5,55.29,73.59,72.14,1,0.1,0,1,-0.04,0,0.29,0,1
9,22,70.21,72.5,72.5,55.27,73.61,72.13,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,70.2,72.5,72.5,55.26,73.58,72.12,1,0.1,0,1,-0.04,0,0.38,0,1
9,22,71.26,72.5,72.5,55.26,73.58,72.1,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,73.03,72.5,72.5,55.26,73.56,72.1,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,74.48,72.5,72.5,55.24,73.55,72.09,1,0.1,0,1,-0.04,0,0.16,0,1
9,22,75,72.5,72.5,55.23,73.54,72.09,1,0.1,0,1,-0.04,0,0.11,0,1
9,22,74.77,72.5,72.5,55.21,73.58,72.11,1,0.1,0,1,-0.04,0,0.11,0,1
9,22,74.01,72.5,72.5,55.18,73.59,72.12,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,72.99,72.5,72.5,55.17,73.6,72.13,1,0.1,0,1,-0.04,0,0.19,0,1
9,22,71.83,72.5,72.5,55.15,73.61,72.14,1,0.1,0,1,-0.04,0,0.25,0,1
9,22,70.74,72.5,72.5,55.13,73.6,72.12,1,0.1,0,1,-0.04,0,0.31,0,1
9,22,70.11,72.5,72.5,55.11,73.58,72.1,1,0.1,0,1,-0.04,0,0.36,0,1
9,22,70.39,72.5,72.5,55.11,73.59,72.08,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,71.64,72.5,72.5,55.11,73.58,72.07,1,0.1,0,1,-0.04,0,0.32,0,1
9,22,73.32,72.5,72.5,55.1,73.55,72.06,1,0.1,0,1,-0.04,0,0.23,0,1
9,22,74.49,72.5,72.5,55.08,73.55,72.05,1,0.1,0,1,-0.04,0,0.15,0,1
9,22,74.81,72.5,72.5,55.07,73.53,72.06,1,0.1,0,1,-0.04,0,0.11,0,1
9,22,74.43,72.5,72.5,55.06,73.55,72.07,1,0.1,0,1,-0.04,0,0.12,0,1
9,22,73.64,72.5,72.5,55.05,73.56,72.1,1,0.1,0,1,-0.04,0,0.15,0,1
9,22,72.63,72.5,72.5,55.01,73.56,72.11,1,0.1,0,1,-0.04,0,0.2,0,1
9,22,71.54,72.5,72.5,55,73.56,72.11,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,70.58,72.5,72.5,55,73.55,72.1,1,0.1,0,1,-0.04,0,0.32,0,1
9,22,70.12,72.5,72.5,55.02,73.53,72.07,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,70.59,72.5,72.5,55.02,73.54,72.06,1,0.1,0,1,-0.04,0,0.36,0,1
9,22,71.9,72.5,72.5,55,73.56,72.05,1,0.1,0,1,-0.04,0,0.31,0,1
9,22,73.39,72.5,72.5,54.98,73.54,72.03,1,0.1,0,1,-0.04,0,0.23,0,1
9,22,74.33,72.5,72.5,54.95,73.52,72.03,1,0.1,0,1,-0.04,0,0.16,0,1
9,22,74.47,72.5,72.5,54.94,73.5,72.02,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,73.98,72.5,72.5,54.94,73.47,72.05,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,73.11,72.5,72.5,54.93,73.47,72.05,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,72,72.5,72.5,54.91,73.46,72.06,1,0.1,0,1,-0.04,0,0.24,0,1
9,22,70.9,72.5,72.5,54.89,73.47,72.05,1,0.1,0,1,-0.04,0,0.3,0,1
9,22,70.15,72.5,72.5,54.88,73.47,72.03,1,0.1,0,1,-0.04,0,0.36,0,1
9,22,70.2,72.5,72.5,54.87,73.45,72.01,1,0.1,0,1,-0.04,0,0.38,0,1
9,22,71.21,72.5,72.5,54.85,73.43,72.01,1,0.1,0,1,-0.04,0,0.34,0,1
9,22,72.82,72.5,72.5,54.84,73.42,72,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,74.12,72.5,72.5,54.82,73.41,72,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,74.6,72.5,72.5,54.82,73.41,71.99,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,74.34,72.5,72.5,54.8,73.4,72,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,73.6,72.5,72.5,54.79,73.4,72.02,1,0.1,0,1,-0.04,0,0.16,0,1
9,22,72.58,72.5,72.5,54.78,73.4,72.02,1,0.1,0,1,-0.04,0,0.21,0,1
9,22,71.45,72.5,72.5,54.79,73.41,72.03,1,0.1,0,1,-0.04,0,0.27,0,1
9,22,70.48,72.5,72.5,54.8,73.42,72.01,1,0.1,0,1,-0.04,0,0.33,0,1
9,22,70.09,72.5,72.5,54.77,73.41,71.99,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,70.69,72.5,72.5,54.75,73.4,71.98,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,72.15,72.5,72.5,54.74,73.39,71.96,1,0.1,0,1,-0.04,0,0.3,0,1
9,22,73.78,72.5,72.5,54.73,73.39,71.96,1,0.1,0,1,-0.04,0,0.21,0,1
9,22,74.71,72.5,72.5,54.71,73.38,71.95,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,74.75,72.5,72.5,54.69,73.36,71.97,1,0.1,0,1,-0.04,0,0.11,0,1
9,22,74.22,72.5,72.5,54.68,73.36,71.98,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,73.35,72.5,72.5,54.65,73.37,71.99,1,0.1,0,1,-0.04,0,0.17,0,1
9,22,72.27,72.5,72.5,54.64,73.39,72.01,1,0.1,0,1,-0.04,0,0.23,0,1
9,22,71.15,72.5,72.5,54.64,73.37,72,1,0.1,0,1,-0.04,0,0.29,0,1
9,22,70.32,72.5,72.5,54.64,73.35,71.98,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,70.21,72.5,72.5,54.59,73.36,71.96,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,71.11,72.5,72.5,54.59,73.37,71.96,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,72.72,72.5,72.5,54.58,73.34,71.93,1,0.1,0,1,-0.04,0,0.27,0,1
9,22,74.13,72.5,72.5,54.57,73.33,71.91,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,74.73,72.5,72.5,54.54,73.35,71.92,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,74.59,72.5,72.5,54.53,73.38,71.94,1,0.1,0,1,-0.04,0,0.12,0,1
9,22,73.95,72.5,72.5,54.5,73.4,71.97,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,73.01,72.5,72.5,54.51,73.41,71.97,1,0.1,0,1,-0.04,0,0.19,0,1
9,22,71.93,72.5,72.5,54.51,73.4,71.98,1,0.1,0,1,-0.04,0,0.25,0,1
9,22,70.9,72.5,72.5,54.51,73.4,71.98,1,0.1,0,1,-0.04,0,0.3,0,1
9,22,70.23,72.5,72.5,54.5,73.38,71.95,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,70.33,72.5,72.5,54.47,73.36,71.95,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,71.29,72.5,72.5,54.46,73.31,71.91,1,0.1,0,1,-0.04,0,0.33,0,1
9,22,72.76,72.5,72.5,54.45,73.3,71.91,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,73.92,72.5,72.5,54.45,73.29,71.89,1,0.1,0,1,-0.04,0,0.19,0,1
9,22,74.32,72.5,72.5,54.44,73.25,71.88,1,0.1,0,1,-0.04,0,0.15,0,1
9,22,74.02,72.5,72.5,54.43,73.26,71.9,1,0.1,0,1,-0.04,0,0.15,0,1
9,22,73.27,72.5,72.5,54.41,73.26,71.92,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,72.26,72.5,72.5,54.41,73.29,71.93,1,0.1,0,1,-0.04,0,0.23,0,1
9,22,71.16,72.5,72.5,54.41,73.28,71.92,1,0.1,0,1,-0.04,0,0.29,0,1
9,22,70.3,72.5,72.5,54.4,73.31,71.9,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,70.17,72.5,72.5,54.4,73.28,71.89,1,0.1,0,1,-0.04,0,0.38,0,1
9,22,71.02,72.5,72.5,54.38,73.28,71.87,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,72.5,72.5,72.5,54.38,73.27,71.86,1,0.1,0,1,-0.04,0,0.28,0,1
9,22,73.84,72.5,72.5,54.36,73.25,71.85,1,0.1,0,1,-0.04,0,0.2,0,1
9,22,74.44,72.5,72.5,54.37,73.25,71.85,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,74.27,72.5,72.5,54.35,73.22,71.88,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,73.61,72.5,72.5,54.34,73.23,71.9,1,0.1,0,1,-0.04,0,0.16,0,1
9,22,72.67,72.5,72.5,54.34,73.26,71.9,1,0.1,0,1,-0.04,0,0.21,0,1
9,22,71.56,72.5,72.5,54.34,73.24,71.9,1,0.1,0,1,-0.04,0,0.27,0,1
9,22,70.59,72.5,72.5,54.34,73.27,71.89,1,0.1,0,1,-0.04,0,0.33,0,1
9,22,70.15,72.5,72.5,54.33,73.26,71.87,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,70.63,72.5,72.5,54.33,73.25,71.87,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,71.99,72.5,72.5,54.31,73.26,71.85,1,0.1,0,1,-0.04,0,0.31,0,1
9,22,73.54,72.5,72.5,54.29,73.23,71.83,1,0.1,0,1,-0.04,0,0.22,0,1
9,22,74.48,72.5,72.5,54.29,73.23,71.83,1,0.1,0,1,-0.04,0,0.15,0,1
9,22,74.58,72.5,72.5,54.3,73.23,71.84,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,74.08,72.5,72.5,54.31,73.27,71.86,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,73.23,72.5,72.5,54.3,73.3,71.88,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,72.17,72.5,72.5,54.31,73.31,71.88,1,0.1,0,1,-0.04,0,0.23,0,1
9,22,71.11,72.5,72.5,54.31,73.32,71.88,1,0.1,0,1,-0.04,0,0.3,0,1
9,22,70.37,72.5,72.5,54.31,73.29,71.86,1,0.1,0,1,-0.04,0,0.35,0,1
9,22,70.36,72.5,72.5,54.32,73.27,71.85,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,71.27,72.5,72.5,54.31,73.25,71.82,1,0.1,0,1,-0.04,0,0.34,0,1
9,22,72.82,72.5,72.5,54.31,73.25,71.82,1,0.1,0,1,-0.04,0,0.27,0,1
9,22,74.14,72.5,72.5,54.3,73.26,71.79,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,74.68,72.5,72.5,54.29,73.24,71.8,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,74.47,72.5,72.5,54.29,73.22,71.82,1,0.1,0,1,-0.04,0,0.13,0,1
9,22,73.77,72.5,72.5,54.29,73.22,71.83,1,0.1,0,1,-0.04,0,0.15,0,1
9,22,72.75,72.5,72.5,54.29,73.23,71.84,1,0.1,0,1,-0.04,0,0.2,0,1
9,22,71.57,72.5,72.5,54.31,73.23,71.85,1,0.1,0,1,-0.04,0,0.27,0,1
9,22,70.56,72.5,72.5,54.3,73.23,71.84,1,0.1,0,1,-0.04,0,0.33,0,1
9,22,70.11,72.5,72.5,54.31,73.24,71.84,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,70.68,72.5,72.5,54.31,73.22,71.8,1,0.1,0,1,-0.04,0,0.36,0,1
9,22,72.13,72.5,72.5,54.31,73.18,71.78,1,0.1,0,1,-0.04,0,0.3,0,1
9,22,73.74,72.5,72.5,54.31,73.13,71.76,1,0.1,0,1,-0.04,0,0.21,0,1
9,22,74.64,72.5,72.5,54.31,73.1,71.76,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,74.68,72.5,72.5,54.32,73.1,71.78,1,0.1,0,1,-0.04,0,0.12,0,1
9,22,74.12,72.5,72.5,54.32,73.12,71.79,1,0.1,0,1,-0.04,0,0.14,0,1
9,22,73.19,72.5,72.5,54.32,73.17,71.81,1,0.1,0,1,-0.04,0,0.18,0,1
9,22,72.04,72.5,72.5,54.31,73.15,71.82,1,0.1,0,1,-0.04,0,0.24,0,1
9,22,70.95,72.5,72.5,54.33,73.17,71.82,1,0.1,0,1,-0.04,0,0.31,0,1
9,22,70.25,72.5,72.5,54.34,73.17,71.8,1,0.1,0,1,-0.04,0,0.36,0,1
9,22,70.37,72.5,72.5,54.32,73.16,71.78,1,0.1,0,1,-0.04,0,0.37,0,1
9,22,71.41,72.5,72.5,54.31,73.14,71.77,1,0.1,0,1,-0.04,0,0.33,0,1
9,22,72.9,72.5,72.5,54.31,73.11,71.75,1,0.1,0,1,-0.04,0,0.26,0,1
9,22,74.09,72.5,72.5,54.3,73.11,71.74,1,0.1,0,1,-0.04,0,0.18,0,1
